acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
-5.017668797520003e-05,0.00016778937789401074,0.0003946129242878533,-0.029655899917949827,-0.02120253781856838,-0.014854121524704687,8.501521428426107,-3.831980543870192,-8.635474163552988
0.0002429837150046313,0.000254319364259593,0.0003171294375954249,-0.01981032746360662,-0.032555196115332814,-0.011072869171483823,-12.564508176317402,-1.4471560108418366,-4.502736183449074
-9.722627440207065e-05,0.0001743874583011079,8.147858033926915e-05,-0.01903416753341978,-0.031911920369177574,-0.034006779968738944,-2.1958043195199277,0.5708247593470982,0.17908586774553573
3.063706214741809e-05,0.0001378426360414787,0.00035803047015542464,-0.015201907456872537,-0.03428824272781649,-0.013011119902757566,-6.220964499080883,-8.183242104270242,-6.918339923145325
3.027680288094175e-05,0.00012588536375879325,0.00041101476882936727,-0.0189626758629108,-0.045153152053387186,-0.014020297552038319,-8.461846245659721,-1.81644515687251,-10.451749361478365
2.4261697770541014e-05,0.00013640356804969471,0.0005814063965644049,-0.018973910863212998,-0.030067427221140232,-0.0006128288012500673,-8.6216357421875,2.0756749260355027,-10.7247998046875
3.683217871638593e-05,4.719447508117435e-05,0.0003990784246261342,-0.018797170531096863,-0.033166065713904916,-0.01499468273661818,-8.6216357421875,6.371340797061012,-10.7433056640625
3.6905423139128316e-05,0.00017363530981535057,0.0003450586019857522,-0.019941535562445302,-0.06416555996050322,-0.016159932248908923,-8.6216357421875,4.7519384765625,-10.7642041015625
3.675893429364353e-05,0.0001984269888258155,0.0001972785226634252,-0.004339803074047882,-0.01938033985492995,-0.01620799890133362,-8.6216357421875,4.7096044921875,-10.7548291015625
3.605090487380039e-05,0.00019147214398431756,0.0003458626774785882,0.013059748940468626,-0.013329225163433642,-0.016267509994811816,-8.6216357421875,4.7155615234375,-10.7394482421875
3.496444593645489e-05,0.00031778966108838457,0.0003971044516930823,-0.03153281143174245,-0.012157669923104629,-0.016196554460280118,-8.6216357421875,4.6960791015625,-10.7217236328125
3.6185186315494784e-05,0.0001956016724142784,0.000405899838251884,-0.03828740518805811,-0.009477921185285785,-0.016168324839014824,-8.6216357421875,4.7155615234375,-10.7567333984375
3.638050477614116e-05,0.00020455670880513579,0.0004067299417096319,-0.03942529022640102,-0.012485748946021441,-0.01790692304882907,-8.6381884765625,4.7330419921875,-11.941220041048728
3.638050477614116e-05,0.00017480324038747082,0.00040848780785545004,-0.05143142866873398,-0.012518387401959255,-0.01578361821899523,-8.6397998046875,4.7240087890625,-36.66843017578125
3.638050477614116e-05,0.00016680440687272445,0.000412113406781198,-0.037908626385824505,-0.01260155034028135,-0.011939690010701118,-8.6703662109375,4.7222021484375,-13.525667485502577
3.638050477614116e-05,0.00016698751792957846,0.00041003814813683195,-0.03781319620349735,-0.012823572496719227,-0.015142363088496149,-8.6756884765625,4.053030545594262,-10.7052685546875
3.638050477614116e-05,0.0001629162224819935,0.0004162331572742609,-0.037670522171697064,-0.01299981688894311,0.010266213508042155,-8.640447878370098,1.128190176827567,-8.089178145559211
3.602649006621959e-05,0.00016690206610304643,0.0004045204016235699,-0.03764229255043177,-0.013036439100314306,-0.022898940978930128,-9.136070137593284,3.271123798076923,-15.25857219290226
3.612414929654279e-05,0.00016896511734362446,0.00040303109836113996,-0.03763618884853657,-0.013050935392315404,-0.028812921954973852,-21.615765487938596,4.392356695130814,-23.006099700927734
3.544053468428045e-05,0.00016896511734362446,0.00040293343913081793,-0.03764458143864247,-0.013115787224951896,-0.030602053895687695,-8.32568359375,5.532528525904605,-11.727495687262056
3.956663716543527e-05,0.00016967314676346844,0.00040086002356505687,-0.03766136661885427,-0.013099765007476998,-0.030575350199896198,-6.8758837890625,6.464694782838983,-7.092970969460227
8.134602943613923e-05,0.00016967314676346844,0.0004031287575914639,-0.03766136661885427,-0.013060090945158203,-0.030544831690420195,-6.777889476102941,6.894942938112745,-3.2415599333934293
3.5070949776316596e-05,0.0001688308359019304,0.0004031287575914639,-0.03766136661885427,-0.013067720572527202,-0.030539490951261895,-6.8161669921875,7.899610114820076,2.536373046875
3.8956266975915365e-05,0.00016946562089903042,0.0004031287575914639,-0.03766136661885427,-0.013075350199896201,-0.030539490951261895,-6.8566455078125,7.0983251953125,-1.6566622374487705
3.7125156407355533e-05,0.00016925809503459243,0.0004031287575914639,-0.03766136661885427,-0.013178350169377693,-0.030539490951261895,-6.8198779296875,7.0472998046875,-3.9678173828125
3.7784356212037077e-05,0.0001696948807294318,0.0004031287575914639,-0.03766136661885427,-0.013211920529801288,-0.030537202063051196,-6.8033740234375,7.0762060546875,-3.8487783578725963
3.7784356212037077e-05,0.0001768747572988797,0.0004031287575914639,-0.03766136661885427,-0.013238624225592785,-0.03271164586321599,-6.8235888671875,7.0787451171875,-4.0928173828125
3.7479171117277105e-05,0.00019146312238368398,0.0004031287575914639,-0.03766136661885427,-0.013235572374645186,-0.03270706808679459,-6.8378466796875,7.0787451171875,-4.0748486328125
4.540710304435228e-05,0.00017163853877372642,0.0004031287575914639,-0.03766136661885427,-0.013221076082644088,-0.033273186437574334,-6.8457080078125,7.0787451171875,-4.0473583984375
1.1249885555585107e-05,0.00016597760659482985,0.0004031287575914639,-0.03766136661885427,-0.013154698324533795,-0.033273186437574334,-6.8007373046875,7.0787451171875,-4.0473583984375
-0.00017280178919077676,0.00014052269180126124,0.0004031287575914639,-0.03766136661885427,-0.013162327951902794,-0.033273186437574334,-6.8007373046875,7.0787451171875,-4.0708935546875
6.359397515130311e-06,9.985393775731297e-05,0.0004031287575914639,-0.03766136661885427,-0.013252357554856984,-0.033273186437574334,-6.8007373046875,7.0787451171875,-4.1003369140625
3.361355585238823e-05,0.00014620713616649687,0.0004031287575914639,-0.03766136661885427,-0.013199713126010891,-0.033273186437574334,-6.8007373046875,7.0787451171875,-3.681994082322761
8.20491881199282e-05,0.0001436909521338541,0.00042767494735554374,-0.03766136661885427,-0.013652196351730145,-0.033273186437574334,-6.8007373046875,7.0787451171875,-4.615578573258197
0.000236231810504626,0.0002190272430079137,0.0004023352763450839,-0.03772927030243836,-0.01763693816478551,-0.033273186437574334,-6.8007373046875,7.0787451171875,-7.4328756893382355
9.367699266612179e-05,0.00017214152664288642,0.0004030677205725099,-0.037681203650013664,-0.01390074920061656,-0.033273186437574334,-6.8007373046875,7.0787451171875,-3.7960400390625
5.666428876612639e-05,0.00016109810951214426,0.00039813592944119196,-0.037592699972533276,-0.013723605229316647,-0.033273186437574334,-6.8007373046875,7.0787451171875,-3.4871044921875
3.2055172943864007e-05,0.0001515373311200947,0.0001729999291740234,-0.03444445833506447,-0.0141623917633317,-0.033273186437574334,-6.8007373046875,7.0631689453125,-0.35533905029296875
-0.00010129885602538486,0.00011596237465846925,0.00037825449568894477,-0.01839964115319269,-0.012313323740725243,-0.033273186437574334,-6.8007373046875,7.0308935546875,3.006268669577206
-7.660145878473954e-06,3.160862138644195e-05,0.0006668951221157687,-0.03521162791115157,-0.013970474025332144,-0.03328310495315403,-6.8007373046875,7.0444677734375,7.044168354552469
-0.0009630518509475541,0.001408504898220722,0.0029951878414258117,-0.06556294052226384,-0.0012522540573031364,-0.03140905048197439,-6.8007373046875,7.1081884765625,9.850684829905063
-0.002074979788967451,0.002884758445997446,0.006322450025940712,-0.09734946745200959,0.032368578512564805,-0.04056415114415535,-6.8007373046875,7.0702167585784315,12.933208759014423
-0.0033371091831346264,0.004047061935220526,0.00966656858516764,-0.20994064149906916,0.12243064668721576,-0.05015565306835861,-6.8007373046875,7.134679457720588,16.919109407018443
-0.004349573313089344,0.004588276968552809,0.012561985108119,-0.3847846230993999,0.24020996734519484,-0.06348117007965325,-6.8007373046875,7.848712789601293,20.857657296316965
-0.0033459004486220472,0.0027452156132693924,0.012374062929166514,-0.5990577410199286,0.3721002838221382,-0.0690746112998302,-6.989606584821429,9.252142137096774,24.661301832932693
-0.000169912411877796,-0.0010430347605822614,0.009058446607867648,-0.7999336222418901,0.47275251331441986,-0.07890036896360687,-6.851184321384804,8.733308490953947,27.5086962890625
0.004302147892696868,-0.005392215338602813,0.0054172466200750604,-0.9632200188342802,0.5179421369060333,-0.09631641590624715,-6.149693585824275,10.89710163620283,27.8671435546875
0.009650233945319152,-0.009625889461958631,0.0021415607165745777,-1.0843364022601139,0.5433383498133284,-0.07623840368617525,-4.201451852780964,13.745225503411092,29.049144071691178
