acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.09785679776322796,-0.041136781517990606,0.006483318179645762,-0.017353647057252668,-0.03628102397228915,-0.008989880934215147,-113.00365271935097,-70.35525948660714,-3.7740046574519233
0.0979687490462965,-0.04111796647259152,0.0067574694051942205,-0.005339965885255343,-0.030584251431826692,-0.006783291602588827,-111.8682861328125,-70.35660475127551,-4.230902224170919
0.09706089702134497,-0.0412212786736006,0.0072286120970570696,-0.013687016087537748,-0.03257644886623731,-0.022993748900197293,-112.91773457429846,-69.46590971610915,-4.251629264987245
0.086512080658552,-0.042849501849990625,0.014992048371214681,0.031507605890750495,-0.12854333908617616,-1.099137509552605,-112.91868124202806,-70.25102638711735,-5.0617453835227275
0.08418066624680591,-0.04641858088930932,0.01804374523148288,0.1953054902798547,-0.33627862900890193,-4.011035399602512,-112.91868124202806,-70.26428629557292,-4.611689640925481
0.0852438190307876,-0.047022175745507974,0.018083797598753837,0.41583477777231065,-0.48932661843081293,-7.004389682750753,-112.91868124202806,-71.25627855984669,-6.72361463181516
0.08668115599830593,-0.04787552849841887,0.01929402371288185,0.6597321658238784,-0.5835711996826075,-9.852786495621839,-112.91868124202806,-74.11209948955138,-4.932702105978261
0.09667732281669644,-0.04366216259140757,0.012524744723191854,0.8528820634807607,-0.5642371026599059,-11.521884314503414,-112.91868124202806,-71.94207451813412,-7.475658275462963
0.09767779429652652,-0.04044268562883383,0.008236617184793139,0.9471166433494542,-0.36552345783431944,-11.291133968159853,-112.8895338408801,-70.40848514951509,-8.066402374751984
0.09429315958128599,-0.03906658578223606,0.0074688318822508214,1.023077448757618,-0.13085324769881096,-10.894562286720772,-112.95425601881378,-69.8403556577621,-9.43724046311937
0.08996743557660024,-0.038931120944853,0.0059926908169804834,0.9627031115800306,0.08989211395486871,-10.555327254959723,-112.88689313616071,-70.06831951530613,-8.146427699497767
0.08561478560747092,-0.039679360082910654,0.006569020286242189,0.9457771538438063,0.2899977765085953,-10.279035091926112,-113.71730259486607,-70.07096022002551,-7.713171617040095
0.08163577774626188,-0.04147322539355411,0.005533501693777264,0.8874551659002236,0.47756360150798804,-10.059718339070605,-112.94254723373724,-70.07096022002551,-7.879010881696429
0.0769288863695831,-0.04456596106307702,0.005469672739850019,0.8138416432022164,0.6477315405058475,-9.885945790407595,-112.94010582748724,-70.07096022002551,-7.833271882971939
0.06331719132551847,-0.043208545431783915,-0.0059469874805599355,0.6561293284671271,0.7406315008410813,-9.208034713870292,-112.94010582748724,-70.04883808992346,-6.248329037525615
0.05963143162327945,-0.04575813452918013,-0.008040803764432196,0.43689512314218576,0.5802046670897735,-6.987007367417315,-112.94010582748724,-70.27851815059267,-9.43026696630271
0.05681564017556235,-0.050549841397174694,-0.008479643886473202,0.23257896664326919,0.37151411667911294,-4.537263255776874,-112.908798828125,-70.09592235331633,-12.78763374660326
0.05526047460642016,-0.05470513311484702,-0.007488476270661994,0.09431449510863027,0.13636355143271942,-2.123851741080966,-111.00020658052884,-70.1005560427296,-11.140416762408089
0.0646492929416236,-0.06306544476367767,0.0035119068898960626,0.009086665504777394,-0.006345318815008201,-0.27162734657753596,-110.53245155484069,-70.1005560427296,-10.952348188920455
0.06575757933745954,-0.0648775208025736,0.004995374265920836,-0.0316026865247901,-0.0417527249507595,-0.007191468768665327,-109.37283214890813,-70.1005560427296,-9.19242431640625
0.06542177625250256,-0.0646878313391987,0.004682187973672706,-0.01530162228997943,-0.03659773787417449,-0.004950102237006738,-110.64363938934949,-70.1005560427296,-10.973227364676339
0.0655818764897236,-0.06497748359078571,0.004897758633468319,-0.011908501918178035,-0.02798233330437984,-0.008967303465470157,-110.65121273118622,-70.1005560427296,-11.76953767475329
0.06558207579427529,-0.06478449634805544,0.004863278251336324,-0.012733848078859779,-0.04659385690148344,-0.009202420553780134,-111.05217805455942,-70.1005560427296,-13.695793600643382
0.06559257665284193,-0.06477121916750193,0.004855917134150003,0.006417661061433738,-0.042776985057764005,-0.009169722150770132,-110.51922731983419,-70.09397919323979,-15.32959579839939
0.0656533956363052,-0.06483603991821034,0.0048690712345608855,-0.011330510175575292,-0.04376027274827892,-0.00941863626653199,-110.52585399394133,-70.1219580078125,-14.06892239317602
0.06556777268432167,-0.06483561796556138,0.0048933332881207015,-0.010173251709815024,-0.04376027274827892,-0.016118034596992046,-110.52585399394133,-69.94932673527644,-14.12427754304847
0.06483183612151087,-0.0654165620038296,0.005224010483570406,-0.007431811939395747,-0.04367307700691893,-0.002357854898546498,-110.54399015465562,-68.48707950925365,-14.119145607461734
0.05466780976131406,-0.07303607516708882,0.006464084033003736,-0.0326440054555059,-0.04490551412950468,0.004090140525998213,-110.56073122608419,-70.032958984375,-14.106490154655612
0.05263646920501346,-0.07281235224933148,0.0063706815530557865,-0.022514727602926006,-0.03797666096987819,0.007058452520080829,-109.72670658299181,-70.03703125,-14.106490154655612
0.05328067666259921,-0.07206831098830667,0.004900478292862393,-0.05215072098204301,-0.05379262199247976,0.007138972968923776,-107.42260233561198,-69.91681640625,-13.621739783653846
0.05579928211075398,-0.0698664545929459,0.002061381623788157,-0.09295208403271585,-0.07771756001655618,0.006141708742648651,-105.106181640625,-70.19162645526961,-14.28472567471591
0.07502313243178062,-0.05770200650223768,0.004065164503403369,-0.05089419232764666,-0.04929348312031943,0.013200617781827483,-103.74279947916666,-71.21298615828805,-16.267592921401516
0.07863150453477301,-0.055783716875132186,0.004869984106899287,-0.050365230262153934,-0.05346842860194702,0.026918284912191844,-102.30009696852993,-70.25569661458333,-19.2579345703125
0.07905096072843647,-0.05670139074642884,0.006102251700841727,-0.05361126402971088,-0.056858602279595966,0.010769650271150271,-99.86591679216868,-70.63474647671569,-18.037353515625
0.07827989961205582,-0.057512373186540997,0.007347169026764695,-0.011095461897640883,-0.029399338511307035,0.0032252887268985333,-95.81029909048507,-72.64297618036684,-16.864345816678778
0.0690317635400972,-0.06280668517292472,0.005533007353375383,-0.02261698313164184,-0.006770017619271717,-0.0006676529473856174,-84.85721204603041,-76.99565314117973,-17.858661358173077
0.06669446176248743,-0.0641010656772856,0.004889592451614986,-0.028761151972004295,-0.023182493444986196,-0.005997856979919294,-95.18368510584678,-73.87667043585526,-18.840410340507077
0.06644284698395601,-0.06421596626687415,0.00457560880410812,-0.017497892644302494,-0.03587047298994527,-0.004725853475030524,-100.10899727299528,-72.8660291306516,-18.4923095703125
0.0668491459368352,-0.06404053366700231,0.004832161761663982,-0.019457262564439155,-0.033808685889044295,-0.004240908975700501,-100.77071908804086,-73.74537568933823,-18.604656608737244
0.0667176842555009,-0.0640997310340419,0.0051656682432762455,-0.02016518143253879,-0.036645308334049984,-0.004740645609725525,-100.61731675091912,-75.94671914743823,-18.6560400390625
0.06620503213599042,-0.06440956566347959,0.003385061999286241,0.009430578469371075,-0.02935007220036843,-0.004318515814456822,-99.08201047207447,-78.82778406989645,-18.62543347417092
0.06377684319270976,-0.06664987053109246,-0.012737059026299385,-0.013897011386242908,-0.04437842827184887,-0.010394991181870069,-102.90044543207908,-83.30525605799788,-18.613575215242346
0.06542839497609841,-0.0652569188982348,-0.014177172154911866,-0.03312497021016278,-0.044452192754905806,-0.012875134070018243,-103.87242406728316,-94.6041568109321,-18.17690344024123
0.06701994602583604,-0.06397681465237234,-0.014591843902479315,-0.05272482251226105,-0.04241281596547561,-0.018640959908851333,-103.96165995695154,-81.14939644410438,-18.6496435546875
0.06817903901573441,-0.06270671468245487,-0.012177425571572035,-0.08321367534409613,-0.051987957603065856,-0.033145378791640076,-104.60101143973215,-77.09257671261622,-20.878579711914064
0.07241846291065851,-0.05914162495803701,0.005890972624896994,-0.05440405085136186,-0.06947241671716747,-0.018232902005066026,-103.19676231971154,-73.63714021381578,-19.495286510836692
0.06874294024710595,-0.06282175123083113,0.02231343245885525,-0.04303572015465837,-0.05044709616382332,-0.012871619137006539,-103.65882593271684,-71.63201784620098,-19.84606029369213
0.06744547257911916,-0.06442832907570202,0.024543168431653776,-0.0441190400374053,-0.0510281588958306,-0.008843773570098787,-103.65947365274235,-71.30682373046875,-20.987444196428573
0.06600177739799185,-0.06563036977845427,0.02404173017209446,-0.04391488948251191,-0.04870785253705349,-0.0043837265012073015,-103.36493252840908,-71.42992665816327,-23.678610605736303
0.06500158127260111,-0.06607962682196936,0.021403138523514498,-0.02994892311277693,-0.04099506966646907,0.008342543383514462,-104.58379657451923,-71.42992665816327,-29.680302102767413
0.06746752335161403,-0.06373895162352675,0.005969261300904207,-0.03298322591742795,-0.044252425634608884,-0.004157145527512412,-106.085537109375,-71.4463189572704,-22.91507795215708
0.06801178878197171,-0.06338704184087646,0.0048900038684272645,-0.027877405780934453,-0.04341849658348397,-0.011366008484145587,-106.54765724649235,-71.33085661114387,-19.61138160342262
0.06778981450397811,-0.06348149301530967,0.005037047602023676,-0.002437096569218455,-0.04333908617617398,-0.011119342631305842,-106.59115413743622,-71.41634114583333,-17.076809123411017
0.06780484471995527,-0.06348243971193014,0.005056828578777911,-0.012905125427959758,-0.03266839314234557,-0.011299011013444916,-106.59932537468113,-71.84682083129883,-14.565585246128318
0.06779864136578423,-0.06348662510751543,0.005203657538845235,-0.014231366815044694,-0.018526490424423583,-0.011296675413229916,-106.70691157322304,-70.4596698467548,-11.899309430803571
0.06787249163284195,-0.06348382907959164,0.005113443527989509,-0.012546130454535724,-0.041152986408898445,-0.011277212078104918,-108.34004516601563,-69.1866357421875,-11.832355205829327
0.06783827805849958,-0.06357531825718961,0.004996994880520047,-0.004128066890960144,-0.04251773343389904,-0.011277212078104918,-106.59448902027027,-68.93334524972099,-11.981791548295455
0.06763870114408847,-0.06352937293505546,0.0035604163925420907,0.014109469893490354,-0.042703024384289016,-0.011233614207424924,-107.95324492872807,-69.15548270089286,-9.680821572580646
0.06566103553926664,-0.0653014177543124,-0.012671218924786268,-0.006347458708065393,-0.04369254034204392,-0.010718354848882464,-111.86500379774306,-69.15548270089286,-9.141609981142242
0.06692902949412396,-0.06434405820191166,-0.014161426792141801,-0.026941883220923432,-0.043383053071687924,-0.01449102062218914,-117.28456887637867,-69.15548270089286,-7.607033865792411
0.06826706934490459,-0.06323987361600113,-0.01431825900623005,-0.046368543072220714,-0.04349090019014895,-0.019937096656814625,-123.66331298828125,-69.15548270089286,-10.7457275390625
0.06927890118418041,-0.062124959868159996,-0.01247325591206353,-0.061550481486424446,-0.04380313027775869,-0.02784504565908107,-115.2677490234375,-69.15548270089286,-9.36727220184949
0.07263889236753121,-0.05922558713215492,0.005134036119829747,-0.08800441922048707,-0.05818628998487578,-0.042317489776299275,-110.09211282169117,-68.94681658063617,-9.3853173828125
0.0703902109078135,-0.061416062576646585,0.022985132224073206,-0.06201926104258181,-0.07744250080608665,-0.02771105431937973,-109.64844248246173,-69.81405334472656,-9.362787986288266
0.06902864345225374,-0.06267186810024765,0.02433439469927397,-0.048930548773664484,-0.052896206549272066,-0.0203149460147579,-109.49159458705357,-67.24168007046569,-7.98646240234375
0.06822000613960597,-0.06353565402722869,0.02449618575147306,-0.03341522466709389,-0.04334391308328496,-0.018941094916924212,-100.513515625,-63.176516723632815,-6.356644694010416
0.06710218939786979,-0.06447719388778984,0.02252520355319636,-0.012788018433179683,-0.04130503751271407,-0.018941094916924212,-93.02373529790522,-60.05531924532861,-4.653902094414893
0.06896818071103519,-0.0627381796894527,0.006097191686758005,-0.012580476998074791,-0.027478600553844563,-0.018941094916924212,-83.86394471612596,-58.387331102715166,-3.1609080481150795
0.06922755498268518,-0.062415355006561424,0.0054552822314130655,-0.012630303135994786,-0.03603740712601836,-0.018941094916924212,-79.73093309589461,-56.4505615234375,-3.4704349705430326
0.06910124545438763,-0.06249410089668359,0.004957089248213934,0.00029350804311595975,-0.03340881773641863,-0.018941094916924212,-79.36146240234375,-54.678076171875,-0.35251796392746915
0.06910821205217825,-0.06250881206390446,0.004810016465462477,-0.01168827771594487,-0.03392038904248482,-0.018941094916924212,-79.7972802734375,-54.70151068239796,4.250529795040486
0.06910227998178851,-0.06253532306999364,0.004896498569519656,-0.01102451234713063,-0.03418309579760119,-0.018026139103366146,-79.81804547991071,-53.73784930889423,0.8927970096982759
0.0690501371425519,-0.06253030671102021,0.004899760124515502,-0.01146784346821726,-0.032083936730207464,-0.009738802592175463,-80.20236493956368,-54.98101337139423,-0.7924891880580357
0.06956123428618488,-0.06214271097525905,0.005027246566218845,-0.009934468436925121,-0.03341898861659591,-3.6583085077014625e-05,-76.55904715401786,-55.96424181707974,-1.4109784294577206
0.0795124923470166,-0.056545320920811895,0.004347270619630807,-0.01928185655537575,-0.038749882238360116,-0.014788073696426561,-77.39580474028716,-54.16107855902778,0.32119261188271603
0.08563023069645584,-0.052574464228881276,0.004508631651763463,0.0011499279000213717,-0.01757329687643049,-0.024052680781776463,-69.62861851283482,-51.4244023712588,-1.6267129866803278
0.08491693955780402,-0.05200023804437388,0.004837173745876863,0.024294913436427725,-0.021632606477198245,-0.04036790756775796,-55.809395032051285,-43.934791324013155,-2.6949359939759034
0.0788121486089476,-0.05472351538350863,0.005489366842656712,0.05355330820642717,-0.0037828024218427236,-0.02616940231804542,-36.96778288341704,-35.515112982855904,-5.323896059782609
0.058652580402258854,-0.06737469967692264,0.005929458160818958,0.08753531959206427,0.019697117257499,-0.050766938174318564,-33.09036201343202,-29.372582220262096,-2.586064877717391
